date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2021-04-16,25.6,25.6,25.565,25.565,25.565,743.0,0.0,1.0
2021-04-15,25.5902,25.5902,25.5902,25.5902,25.5902,99.0,0.0,1.0
2021-04-14,25.58,25.58,25.525,25.525,25.525,2482.0,0.0,1.0
2021-04-13,25.5,25.5432,25.5,25.5432,25.5432,200.0,0.0,1.0
2021-04-12,25.49,25.54,25.49,25.53,25.53,5665.0,0.0,1.0
2021-04-09,25.5251,25.5251,25.5251,25.5251,25.5251,348.0,0.0,1.0
2021-04-08,25.6,25.6,25.54,25.54,25.54,707.0,0.0,1.0
2021-04-07,25.54,25.57,25.54,25.545,25.545,1091.0,0.0,1.0
2021-04-06,25.5366,25.5366,25.5366,25.5366,25.5366,33.0,0.0,1.0
2021-04-05,25.525,25.525,25.51,25.51,25.51,1874.0,0.0,1.0
2021-04-01,25.485,25.501,25.485,25.495,25.495,590.0,0.0969,1.0
2021-03-31,25.539,25.57,25.519,25.56,25.463246654,2375.0,0.0,1.0
2021-03-30,25.49,25.5,25.4564,25.4564,25.3600388154,3425.0,0.0,1.0
2021-03-29,25.48,25.515,25.48,25.515,25.4184169944,300.0,0.0,1.0
2021-03-26,25.45,25.4791,25.45,25.4791,25.3826528882,465.0,0.0,1.0
2021-03-25,25.4207,25.4207,25.4207,25.4207,25.3244739522,36.0,0.0,1.0
2021-03-24,25.43,25.47,25.4102,25.4102,25.3140136983,636.0,0.0,1.0
2021-03-23,25.375,25.39,25.3662,25.3662,25.2701802533,1809.0,0.0,1.0
2021-03-22,25.375,25.4,25.375,25.385,25.2889090889,1713.0,0.0,1.0
2021-03-19,25.28,25.32,25.28,25.312,25.2161854189,1138.0,0.0,1.0
2021-03-18,25.33,25.33,25.2116,25.2116,25.1161654672,2890.0,0.0,1.0
2021-03-17,25.309,25.3739,25.309,25.3739,25.2778511062,621.0,0.0,1.0
2021-03-16,25.385,25.39,25.325,25.325,25.2291362094,3914.0,0.0,1.0
2021-03-15,25.4,25.41,25.3926,25.3926,25.2964803203,4301.0,0.0,1.0
2021-03-12,25.37,25.37,25.37,25.37,25.273965869,38.0,0.0,1.0
2021-03-11,25.4053,25.4053,25.4053,25.4053,25.3091322464,60.0,0.0,1.0
2021-03-10,25.3488,25.3488,25.3488,25.3488,25.2528461183,117.0,0.0,1.0
2021-03-09,25.285,25.285,25.285,25.285,25.1892876231,100.0,0.0,1.0
2021-03-08,25.329,25.329,25.2168,25.2168,25.1213457834,332.0,0.0,1.0
2021-03-05,25.3898,25.3898,25.3898,25.3898,25.2936909192,92.0,0.0,1.0
2021-03-04,25.2797,25.2797,25.2797,25.2797,25.1840076854,173.0,0.0,1.0
2021-03-03,25.38,25.38,25.3693,25.3693,25.2732685187,276.0,0.0,1.0
2021-03-02,25.5,25.5,25.425,25.425,25.3287576752,1923.0,0.0,1.0
